﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Type;Medie;Vandområde;Dataejer;Ansvarlig Myndighed;Link;Dato;Måling nr;Undersøgelsestype;Målested type;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetype;Status;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Kvantifikationsgrænse;Detektionsgrænse;Kvalitetsmærke
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/020a7ef4-4049-43c2-a75e-471a135c7c93;20-08-2024;349026101;;Udløb;Usserød Afløb;32;718447,9999996921;6200652,999981089;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;4,1;mg/l;;0,05;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/3bd67425-8fe5-4d46-b7bc-b416db775c18;20-08-2024;301065732;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;54;mg/l;;0,05;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/69b23f7d-d0a8-4105-8da2-099f682dc9b9;07-08-2024;1773473481;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;256;Orthophosphat-P;;5,7;mg/l;;0,005;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/020a7ef4-4049-43c2-a75e-471a135c7c93;20-08-2024;349026101;;Udløb;Usserød Afløb;32;718447,9999996921;6200652,999981089;Mængdeproportional prøve;Godkendt;Total;;1839;pH-målingstemperatur;;20;grader C;;0;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/3bd67425-8fe5-4d46-b7bc-b416db775c18;20-08-2024;301065732;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;279;Cadmium;;0,27;µg/l;;0,05;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/3bd67425-8fe5-4d46-b7bc-b416db775c18;20-08-2024;301065732;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;32;Suspenderede stoffer;;430;mg/l;;0,5;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/cfb9a86e-6c11-4f22-8609-957e07177c76;07-08-2024;594550487;;Udløb;Usserød Afløb;32;718447,9999996921;6200652,999981089;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;256;Orthophosphat-P;;0,35;mg/l;;0,005;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/69b23f7d-d0a8-4105-8da2-099f682dc9b9;07-08-2024;1773473481;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;680;mg/l;;5;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/69b23f7d-d0a8-4105-8da2-099f682dc9b9;07-08-2024;1773473481;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;297;Chlorid;;140;mg/l;;0,2;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/3bd67425-8fe5-4d46-b7bc-b416db775c18;20-08-2024;301065732;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;810;mg/l;;5;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/cfb9a86e-6c11-4f22-8609-957e07177c76;07-08-2024;594550487;;Udløb;Usserød Afløb;32;718447,9999996921;6200652,999981089;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;2,7;mg/l;;0,05;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/020a7ef4-4049-43c2-a75e-471a135c7c93;20-08-2024;349026101;;Udløb;Usserød Afløb;32;718447,9999996921;6200652,999981089;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;24;mg/l;;5;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/69b23f7d-d0a8-4105-8da2-099f682dc9b9;07-08-2024;1773473481;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;279;Cadmium;;0,19;µg/l;;0,05;2
Renseanlæg;153D4086-40F4-4CCE-B10F-8C0887555A16;Neder Dråby;32;687880,9342657409;6194225,831820114;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/153d4086-40f4-4cce-b10f-8c0887555a16/examination-details/812e7935-e09f-4a86-9362-3373e7735d21;20-08-2024;2049253073;;Indløb;Neder Dråby Tilløb;32;687880,9342657409;6194225,831820114;Mængdeproportional prøve;Afventer kontrol;Total;;253;Nitrogen, total N;;35;mg/l;;0,05;1
Renseanlæg;153D4086-40F4-4CCE-B10F-8C0887555A16;Neder Dråby;32;687880,9342657409;6194225,831820114;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/153d4086-40f4-4cce-b10f-8c0887555a16/examination-details/cc4b6e52-c4f6-4c78-a755-2a2f6cc10043;20-08-2024;1845142144;;Udløb;Neder Dråby Afløb;32;687882,331894019;6194278,122789;Mængdeproportional prøve;Afventer kontrol;Total;;176;BI5 modificeret ;;1,7;mg/l;;0,5;1
Renseanlæg;153D4086-40F4-4CCE-B10F-8C0887555A16;Neder Dråby;32;687880,9342657409;6194225,831820114;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/153d4086-40f4-4cce-b10f-8c0887555a16/examination-details/07141643-78f3-48d0-a933-491505be07e9;07-08-2024;2134004769;;Udløb;Neder Dråby Afløb;32;687882,331894019;6194278,122789;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,19;mg/l;;0,01;2
Renseanlæg;153D4086-40F4-4CCE-B10F-8C0887555A16;Neder Dråby;32;687880,9342657409;6194225,831820114;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/153d4086-40f4-4cce-b10f-8c0887555a16/examination-details/07141643-78f3-48d0-a933-491505be07e9;07-08-2024;2134004769;;Udløb;Neder Dråby Afløb;32;687882,331894019;6194278,122789;Mængdeproportional prøve;Godkendt;Total;;1839;pH-målingstemperatur;;21;grader C;;0;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/020a7ef4-4049-43c2-a75e-471a135c7c93;20-08-2024;349026101;;Udløb;Usserød Afløb;32;718447,9999996921;6200652,999981089;Mængdeproportional prøve;Godkendt;Total;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;0,1;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/69b23f7d-d0a8-4105-8da2-099f682dc9b9;07-08-2024;1773473481;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;56;mg/l;;0,05;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/3bd67425-8fe5-4d46-b7bc-b416db775c18;20-08-2024;301065732;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;256;Orthophosphat-P;;4,7;mg/l;;0,005;2
Renseanlæg;3DB3E1A2-931A-47B3-8F36-8CFDD8F98503;Usserød;32;718527,9999996886;6200592,999981047;Hørsholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Usserød Å;Novafos Spildevand Hørsholm A/S;HØRSHOLM KOMMUNE;https://puls.miljoeportal.dk/wwtps/3db3e1a2-931a-47b3-8f36-8cfdd8f98503/examination-details/3bd67425-8fe5-4d46-b7bc-b416db775c18;20-08-2024;301065732;;Indløb;Usserød Tilløb;32;718527,9999996886;6200592,999981047;Mængdeproportional prøve;Godkendt;Total;;7;Bundfald eft. 2 tim.;;20;ml/l;;0,1;2
Renseanlæg;9F30AB3A-823D-4B49-842F-80895EA8D310;Bistrup;32;715407,9999998665;6191702,999982805;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/9f30ab3a-823d-4b49-842f-80895ea8d310/examination-details/493f1846-e947-40e6-a9d0-c77061fbebc9;07-08-2024;935031383;;Udløb;Bistrup Afløb;32;724784,9999994012;6190699,999977819;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;0,93;mg/l;;0,5;2
Renseanlæg;9F30AB3A-823D-4B49-842F-80895EA8D310;Bistrup;32;715407,9999998665;6191702,999982805;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/9f30ab3a-823d-4b49-842f-80895ea8d310/examination-details/7aa57afd-fb52-48a8-88db-17b6ece771ea;07-08-2024;85462731;;Indløb;Bistrup Tilløb;32;715407,9999998665;6191702,999982805;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;37;mg/l;;0,05;2
Renseanlæg;9F30AB3A-823D-4B49-842F-80895EA8D310;Bistrup;32;715407,9999998665;6191702,999982805;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/9f30ab3a-823d-4b49-842f-80895ea8d310/examination-details/7aa57afd-fb52-48a8-88db-17b6ece771ea;07-08-2024;85462731;;Indløb;Bistrup Tilløb;32;715407,9999998665;6191702,999982805;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,1;mg/l;;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b7d0a7a2-9e3c-49da-aaf5-31bbef80e510;20-08-2024;602853975;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;253;Nitrogen, total N;;46;mg/l;999;0,02;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/19875e68-fad1-481a-af9b-bcab3cb265ac;20-08-2024;1240686824;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Afventer kontrol;Total;;261;Phosphor, total-P;;0,2;mg/l;999;0,003;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5311c80f-4ac8-4098-a07e-137c62eeb7fd;05-08-2024;1174734407;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;34;mg/l;999;0,003;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5311c80f-4ac8-4098-a07e-137c62eeb7fd;05-08-2024;1174734407;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;261;Phosphor, total-P;;5;mg/l;999;0,003;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b7d0a7a2-9e3c-49da-aaf5-31bbef80e510;20-08-2024;602853975;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;183;Kemisk iltforbrug;;500;mg/l;999;5;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5311c80f-4ac8-4098-a07e-137c62eeb7fd;05-08-2024;1174734407;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;183;Kemisk iltforbrug;;400;mg/l;999;5;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/87afcf57-7144-4606-8869-20f79b001b38;20-08-2024;1586331811;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;176;BI5 modificeret ;;200;mg/l;999;0,5;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5311c80f-4ac8-4098-a07e-137c62eeb7fd;05-08-2024;1174734407;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;220;mg/l;999;1;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/87afcf57-7144-4606-8869-20f79b001b38;20-08-2024;1586331811;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;253;Nitrogen, total N;;53;mg/l;999;0,02;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b7d0a7a2-9e3c-49da-aaf5-31bbef80e510;20-08-2024;602853975;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;261;Phosphor, total-P;;6,3;mg/l;999;0,003;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5311c80f-4ac8-4098-a07e-137c62eeb7fd;05-08-2024;1174734407;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;253;Nitrogen, total N;;43;mg/l;999;0,02;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b7d0a7a2-9e3c-49da-aaf5-31bbef80e510;20-08-2024;602853975;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;270;mg/l;999;1;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/19875e68-fad1-481a-af9b-bcab3cb265ac;20-08-2024;1240686824;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Afventer kontrol;Total;;13;pH;;8,1;pH;999;0,1;1
Renseanlæg;A32E50D8-F9A6-4B24-BC09-723C38D5B9EA;I/S Amager Ressourcecenter Røggaskondensering;32;727500,1999992414;6176871,599976018;København;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;I/S Amager Ressourcecenter;Miljøstyrelsen;https://puls.miljoeportal.dk/wwtps/a32e50d8-f9a6-4b24-bc09-723c38d5b9ea/examination-details/4e1ade49-a20b-473f-97b4-9ff83284781f;15-08-2024;2098875867;;Udløb;Prøvebrønd for røggasrensning;32;728328,999999254;6177613,999976024;Mængdeproportional prøve;Godkendt;Total;;319;Kviksølv;<;0,03;µg/l;;0,03;2
Renseanlæg;BC2EB2DC-21AD-4BAE-966A-9826F643A770;Dragør;32;731042,9999991255;6167875,999974569;Dragør;Region Hovedstaden;Renseanlæg;Renseanlæg;Sydlige Øresund;HOFOR SPILDEVAND DRAGØR A/S;DRAGØR KOMMUNE;https://puls.miljoeportal.dk/wwtps/bc2eb2dc-21ad-4bae-966a-9826f643a770/examination-details/5b57cd01-002f-48bb-97d7-8e2443195f69;01-08-2024;2011813736;;Udløb;Dragør Afløb;32;731595,9999990811;6167873,999974201;Mængdeproportional prøve;Godkendt;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;5,4;mg/l;999;1;2
Renseanlæg;BC2EB2DC-21AD-4BAE-966A-9826F643A770;Dragør;32;731042,9999991255;6167875,999974569;Dragør;Region Hovedstaden;Renseanlæg;Renseanlæg;Sydlige Øresund;HOFOR SPILDEVAND DRAGØR A/S;DRAGØR KOMMUNE;https://puls.miljoeportal.dk/wwtps/bc2eb2dc-21ad-4bae-966a-9826f643a770/examination-details/5b57cd01-002f-48bb-97d7-8e2443195f69;01-08-2024;2011813736;;Udløb;Dragør Afløb;32;731595,9999990811;6167873,999974201;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;3;mg/l;999;0,02;2
Renseanlæg;BC2EB2DC-21AD-4BAE-966A-9826F643A770;Dragør;32;731042,9999991255;6167875,999974569;Dragør;Region Hovedstaden;Renseanlæg;Renseanlæg;Sydlige Øresund;HOFOR SPILDEVAND DRAGØR A/S;DRAGØR KOMMUNE;https://puls.miljoeportal.dk/wwtps/bc2eb2dc-21ad-4bae-966a-9826f643a770/examination-details/5b57cd01-002f-48bb-97d7-8e2443195f69;01-08-2024;2011813736;;Udløb;Dragør Afløb;32;731595,9999990811;6167873,999974201;Mængdeproportional prøve;Godkendt;Total;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;999;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/19875e68-fad1-481a-af9b-bcab3cb265ac;20-08-2024;1240686824;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Afventer kontrol;Total;;253;Nitrogen, total N;;7,9;mg/l;999;0,02;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5311c80f-4ac8-4098-a07e-137c62eeb7fd;05-08-2024;1174734407;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;176;BI5 modificeret ;;180;mg/l;999;0,5;1
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/87afcf57-7144-4606-8869-20f79b001b38;20-08-2024;1586331811;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Afventer kontrol;Total;;183;Kemisk iltforbrug;;410;mg/l;999;5;1
